Order_Date,Region,Category,Sub_Category,Product_Name,Price,Cost,Quantity,Revenue,Profit,Inventory_Days
2023-01-31,East,Office Supplies,Pens,Pens Product 4793,62.57,51.02,19,1188.83,219.44999999999993,116
2023-10-31,North,Grocery,Snacks,Snacks Product 8778,247.92,176.44,11,2727.12,786.2799999999999,89
2023-01-31,East,Grocery,Beverages,Beverages Product 5024,496.41,358.37,10,4964.1,1380.4,78
2023-12-31,West,Clothing,Men,Men Product 5109,251.18,232.26,16,4018.88,302.72000000000025,37
2023-11-30,South,Clothing,Men,Men Product 8929,324.43,287.36,2,648.86,74.13999999999999,35
2023-09-30,South,Grocery,Dairy,Dairy Product 3037,467.07,366.84,7,3269.49,701.6100000000001,28
2023-05-31,West,Furniture,Storage,Storage Product 3304,367.07,316.73,17,6240.19,855.7799999999995,48
2023-03-31,East,Electronics,Phones,Phones Product 6038,293.65,221.15,6,1761.8999999999999,434.99999999999983,50
2023-06-30,East,Furniture,Tables,Tables Product 5322,255.78,168.44,9,2302.02,786.0600000000001,100
2023-07-31,West,Office Supplies,Pens,Pens Product 6415,333.33,219.67,8,2666.64,909.28,49
2023-02-28,South,Furniture,Tables,Tables Product 2647,471.36,304.54,17,8013.12,2835.94,93
2023-04-30,North,Grocery,Beverages,Beverages Product 4812,19.9,18.61,3,59.699999999999996,3.8699999999999974,118
2023-04-30,South,Clothing,Kids,Kids Product 7256,413.55,257.69,7,2894.85,1091.02,109
2023-09-30,East,Grocery,Beverages,Beverages Product 6431,276.01,257.04,5,1380.05,94.84999999999985,69
2023-12-31,North,Furniture,Storage,Storage Product 6548,122.46,111.64,4,489.84,43.27999999999997,70
2023-10-31,East,Furniture,Tables,Tables Product 4356,309.7,204.0,8,2477.6,845.5999999999999,92
2023-08-31,South,Clothing,Men,Men Product 3307,23.68,18.23,14,331.52,76.29999999999998,61
2023-10-31,North,Furniture,Storage,Storage Product 6919,296.17,246.48,2,592.34,99.38000000000005,69
2023-02-28,East,Office Supplies,Paper,Paper Product 9220,149.77,140.36,12,1797.2400000000002,112.91999999999996,58
2023-11-30,West,Furniture,Tables,Tables Product 5183,371.35,324.56,17,6312.950000000001,795.4300000000003,68
2023-06-30,North,Furniture,Tables,Tables Product 2329,108.48,87.59,10,1084.8,208.9,77
2023-04-30,West,Clothing,Women,Women Product 8057,382.83,325.63,8,3062.64,457.5999999999999,27
2023-01-31,North,Furniture,Storage,Storage Product 5621,15.9,14.07,4,63.6,7.32,35
2023-07-31,North,Furniture,Chairs,Chairs Product 9299,305.16,261.3,12,3661.92,526.3200000000002,26
2023-10-31,West,Office Supplies,Pens,Pens Product 4196,85.08,58.01,9,765.72,243.63,33
2023-03-31,East,Furniture,Chairs,Chairs Product 5355,415.19,294.54,12,4982.28,1447.7999999999997,53
2023-07-31,East,Electronics,Laptops,Laptops Product 5527,239.67,214.56,1,239.67,25.109999999999985,81
2023-08-31,South,Clothing,Women,Women Product 9482,456.28,317.84,19,8669.32,2630.36,91
2023-12-31,East,Clothing,Kids,Kids Product 5688,316.16,225.04,10,3161.6000000000004,911.2000000000003,103
2023-09-30,West,Electronics,Laptops,Laptops Product 1747,265.83,207.14,14,3721.62,821.66,91
2023-08-31,West,Furniture,Storage,Storage Product 7605,298.66,280.54,15,4479.900000000001,271.80000000000007,81
2023-01-31,West,Grocery,Dairy,Dairy Product 4324,400.67,324.14,4,1602.68,306.1200000000001,98
2023-06-30,West,Office Supplies,Binders,Binders Product 4878,308.17,254.64,10,3081.7000000000003,535.3000000000003,65
2023-09-30,North,Furniture,Tables,Tables Product 3550,290.76,214.93,16,4652.16,1213.2799999999997,51
2023-09-30,West,Clothing,Women,Women Product 9154,352.04,226.49,11,3872.44,1381.0500000000002,74
2023-09-30,North,Clothing,Men,Men Product 5750,132.89,101.16,17,2259.1299999999997,539.4099999999999,15
2023-12-31,East,Grocery,Dairy,Dairy Product 7303,341.52,244.69,18,6147.36,1742.9399999999996,113
2023-12-31,North,Clothing,Kids,Kids Product 7074,161.42,149.73,15,2421.2999999999997,175.34999999999997,115
2023-11-30,West,Grocery,Beverages,Beverages Product 7843,349.18,270.66,18,6285.24,1413.3599999999997,57
2023-04-30,East,Clothing,Men,Men Product 7490,174.42,128.36,8,1395.36,368.4799999999998,116
2023-10-31,West,Grocery,Beverages,Beverages Product 9358,105.42,65.7,1,105.42,39.72,107
2023-09-30,West,Grocery,Snacks,Snacks Product 6782,489.05,450.81,10,4890.5,382.4000000000001,113
2023-09-30,West,Clothing,Men,Men Product 3167,39.21,32.13,8,313.68,56.639999999999986,15
2023-01-31,East,Furniture,Tables,Tables Product 5659,475.88,412.36,19,9041.72,1206.8799999999997,93
2023-06-30,East,Office Supplies,Binders,Binders Product 8605,292.03,243.7,2,584.06,96.65999999999997,50
2023-02-28,South,Office Supplies,Binders,Binders Product 4950,119.95,75.28,16,1919.2,714.72,44
2023-03-31,East,Clothing,Kids,Kids Product 7454,139.01,112.64,19,2641.1899999999996,501.0299999999998,14
2023-02-28,West,Grocery,Snacks,Snacks Product 4109,499.31,432.59,1,499.31,66.72000000000003,50
2023-06-30,North,Office Supplies,Binders,Binders Product 8235,29.29,21.14,14,410.06,114.09999999999998,117
2023-03-31,North,Electronics,Laptops,Laptops Product 7336,20.11,14.35,2,40.22,11.52,81
2023-11-30,East,Grocery,Snacks,Snacks Product 1175,469.59,345.73,16,7513.44,1981.7599999999993,74
2023-07-31,South,Furniture,Tables,Tables Product 9312,483.14,290.61,19,9179.66,3658.0699999999997,95
2023-04-30,North,Electronics,Phones,Phones Product 5738,497.76,316.64,1,497.76,181.12,54
2023-06-30,North,Office Supplies,Paper,Paper Product 4679,397.83,371.63,10,3978.2999999999997,261.9999999999999,55
2023-04-30,West,Grocery,Dairy,Dairy Product 3100,369.47,337.04,11,4064.17,356.7300000000001,115
2023-05-31,North,Furniture,Storage,Storage Product 2803,226.8,148.87,19,4309.2,1480.67,15
2023-02-28,East,Office Supplies,Paper,Paper Product 3988,196.44,177.59,12,2357.2799999999997,226.19999999999993,37
2023-05-31,North,Grocery,Beverages,Beverages Product 5912,81.78,56.56,4,327.12,100.88,112
2023-12-31,North,Clothing,Women,Women Product 8737,344.67,234.24,10,3446.7000000000003,1104.3000000000002,20
2023-02-28,North,Grocery,Dairy,Dairy Product 1259,474.31,368.93,16,7588.96,1686.08,84
2023-11-30,West,Electronics,Accessories,Accessories Product 3342,424.85,304.79,4,1699.4,480.24,75
2023-02-28,North,Office Supplies,Binders,Binders Product 2408,58.54,50.6,10,585.4,79.39999999999998,95
2023-09-30,West,Office Supplies,Pens,Pens Product 8542,248.65,149.2,19,4724.35,1889.5500000000004,109
2023-04-30,South,Furniture,Tables,Tables Product 4069,346.55,263.37,8,2772.4,665.44,102
2023-07-31,North,Clothing,Kids,Kids Product 4398,349.06,215.38,1,349.06,133.68,79
2023-06-30,West,Grocery,Beverages,Beverages Product 3983,296.5,206.55,13,3854.5,1169.35,90
2023-12-31,East,Electronics,Accessories,Accessories Product 1843,170.98,108.3,10,1709.8,626.8,104
2023-06-30,West,Furniture,Chairs,Chairs Product 9078,65.75,44.54,3,197.25,63.63,30
2023-10-31,North,Clothing,Men,Men Product 7003,397.6,241.68,18,7156.8,2806.5600000000004,44
2023-06-30,West,Clothing,Kids,Kids Product 6688,393.72,265.11,4,1574.88,514.44,43
2023-06-30,North,Furniture,Chairs,Chairs Product 1350,279.62,228.42,15,4194.3,768.0000000000002,64
2023-01-31,West,Clothing,Women,Women Product 4927,166.94,158.11,15,2504.1,132.44999999999976,14
2023-09-30,North,Clothing,Women,Women Product 3908,426.28,346.87,1,426.28,79.40999999999997,113
2023-08-31,East,Office Supplies,Binders,Binders Product 2143,194.26,147.64,3,582.78,139.86,106
2023-05-31,South,Grocery,Snacks,Snacks Product 2962,450.57,315.48,4,1802.28,540.3599999999999,94
2023-12-31,North,Furniture,Tables,Tables Product 5819,53.43,33.55,2,106.86,39.760000000000005,87
2023-07-31,North,Office Supplies,Paper,Paper Product 2844,467.41,382.76,3,1402.23,253.9500000000001,114
2023-08-31,East,Office Supplies,Binders,Binders Product 1679,140.74,94.34,15,2111.1000000000004,696.0000000000001,10
2023-02-28,South,Office Supplies,Binders,Binders Product 7463,81.2,54.27,4,324.8,107.72,25
2023-11-30,North,Office Supplies,Binders,Binders Product 2456,366.85,266.55,12,4402.200000000001,1203.6000000000001,13
2023-03-31,West,Office Supplies,Pens,Pens Product 3571,322.97,245.47,1,322.97,77.50000000000003,100
2023-05-31,North,Grocery,Beverages,Beverages Product 7699,173.72,129.4,10,1737.2,443.19999999999993,70
2023-11-30,South,Office Supplies,Binders,Binders Product 9485,307.03,196.71,16,4912.48,1765.1199999999994,68
2023-08-31,West,Office Supplies,Binders,Binders Product 7084,290.85,257.46,9,2617.65,300.5100000000004,93
2023-12-31,North,Grocery,Dairy,Dairy Product 7852,53.39,32.5,19,1014.41,396.91,66
2023-05-31,South,Grocery,Snacks,Snacks Product 2786,271.33,256.4,11,2984.6299999999997,164.23000000000008,20
2023-12-31,South,Clothing,Kids,Kids Product 8025,422.05,368.44,19,8018.95,1018.5900000000003,26
2023-08-31,South,Office Supplies,Pens,Pens Product 6478,354.64,250.0,12,4255.68,1255.6799999999998,114
2023-01-31,East,Furniture,Chairs,Chairs Product 2807,179.01,165.23,3,537.03,41.34,88
2023-10-31,North,Grocery,Beverages,Beverages Product 4818,122.4,95.77,5,612.0,133.15000000000003,18
2023-05-31,East,Clothing,Women,Women Product 4812,241.93,183.1,4,967.72,235.32000000000005,94
2023-04-30,South,Clothing,Men,Men Product 1055,59.81,53.35,5,299.05,32.300000000000004,70
2023-12-31,North,Clothing,Kids,Kids Product 8552,71.78,61.19,5,358.9,52.95000000000002,103
2023-10-31,South,Furniture,Storage,Storage Product 7984,278.28,184.59,8,2226.24,749.5199999999998,68
2023-01-31,East,Clothing,Kids,Kids Product 3870,78.16,61.93,7,547.12,113.60999999999999,82
2023-12-31,South,Furniture,Tables,Tables Product 7432,489.78,358.44,9,4408.0199999999995,1182.0599999999997,50
2023-10-31,East,Clothing,Women,Women Product 5769,243.83,223.5,19,4632.77,386.2700000000002,35
2023-04-30,South,Furniture,Tables,Tables Product 9614,400.77,335.85,6,2404.62,389.51999999999975,29
2023-06-30,South,Electronics,Phones,Phones Product 5630,385.43,273.18,8,3083.44,898.0,118
2023-04-30,South,Furniture,Tables,Tables Product 1522,384.88,363.71,16,6158.08,338.72000000000025,88
2023-02-28,West,Furniture,Storage,Storage Product 1894,28.78,20.21,3,86.34,25.71,41
2023-11-30,West,Electronics,Phones,Phones Product 8808,56.46,46.36,16,903.36,161.60000000000002,68
2023-06-30,East,Grocery,Beverages,Beverages Product 7998,279.39,179.96,18,5029.0199999999995,1789.7399999999996,85
2023-02-28,East,Electronics,Accessories,Accessories Product 1667,203.66,126.92,6,1221.96,460.43999999999994,28
2023-10-31,West,Clothing,Kids,Kids Product 6892,59.76,42.63,9,537.84,154.16999999999996,107
2023-12-31,North,Grocery,Dairy,Dairy Product 7270,258.8,221.56,15,3882.0,558.6000000000001,19
2023-04-30,North,Furniture,Chairs,Chairs Product 1168,98.87,76.2,11,1087.5700000000002,249.37,13
2023-10-31,West,Furniture,Chairs,Chairs Product 9493,301.53,183.09,9,2713.7699999999995,1065.9599999999998,10
2023-08-31,West,Grocery,Snacks,Snacks Product 1843,474.17,396.91,1,474.17,77.25999999999999,73
2023-07-31,North,Clothing,Kids,Kids Product 7124,371.25,285.03,13,4826.25,1120.8600000000004,95
2023-09-30,East,Office Supplies,Paper,Paper Product 5564,291.48,260.91,17,4955.16,519.6899999999998,96
2023-04-30,East,Electronics,Phones,Phones Product 2743,339.67,217.81,7,2377.69,853.0200000000001,76
2023-12-31,North,Office Supplies,Paper,Paper Product 7787,170.39,122.9,17,2896.6299999999997,807.3299999999997,53
2023-09-30,South,Electronics,Phones,Phones Product 2768,79.47,57.53,18,1430.46,394.91999999999996,93
2023-07-31,West,Office Supplies,Paper,Paper Product 3857,412.93,352.47,17,7019.81,1027.8199999999997,33
2023-10-31,North,Furniture,Storage,Storage Product 2074,27.41,25.31,16,438.56,33.60000000000002,13
2023-05-31,North,Grocery,Dairy,Dairy Product 5067,92.43,77.26,7,647.01,106.19000000000001,70
2023-02-28,East,Grocery,Dairy,Dairy Product 9617,45.23,29.3,5,226.14999999999998,79.64999999999998,53
2023-02-28,East,Furniture,Chairs,Chairs Product 7462,112.86,91.99,12,1354.32,250.44000000000005,33
2023-12-31,East,Office Supplies,Paper,Paper Product 3377,164.3,128.71,15,2464.5,533.85,96
2023-05-31,West,Office Supplies,Pens,Pens Product 6602,425.19,278.73,7,2976.33,1025.2199999999998,38
2023-02-28,East,Electronics,Laptops,Laptops Product 5824,330.37,207.33,2,660.74,246.07999999999998,19
2023-02-28,South,Office Supplies,Pens,Pens Product 6160,76.0,47.63,8,608.0,226.95999999999998,94
2023-11-30,East,Clothing,Women,Women Product 8237,447.84,340.01,7,3134.8799999999997,754.81,101
2023-04-30,West,Electronics,Accessories,Accessories Product 2371,224.83,182.93,8,1798.64,335.20000000000005,35
2023-11-30,North,Clothing,Men,Men Product 8729,473.14,405.61,9,4258.26,607.7699999999998,34
2023-10-31,East,Office Supplies,Paper,Paper Product 8786,82.25,61.46,4,329.0,83.16,51
2023-02-28,West,Furniture,Chairs,Chairs Product 9053,374.18,329.64,15,5612.7,668.1000000000004,103
2023-01-31,West,Furniture,Tables,Tables Product 7285,119.1,91.08,11,1310.1,308.21999999999997,117
2023-08-31,South,Electronics,Phones,Phones Product 9088,334.87,317.31,14,4688.18,245.84000000000003,15
2023-09-30,East,Electronics,Phones,Phones Product 5690,350.46,295.43,1,350.46,55.02999999999997,67
2023-06-30,North,Electronics,Laptops,Laptops Product 9250,446.21,400.05,14,6246.94,646.2399999999996,64
2023-09-30,East,Furniture,Tables,Tables Product 6243,262.55,235.77,8,2100.4,214.24,75
2023-12-31,East,Grocery,Snacks,Snacks Product 3365,443.5,272.68,11,4878.5,1879.02,53
2023-11-30,North,Clothing,Kids,Kids Product 3326,73.6,54.39,16,1177.6,307.3599999999999,75
2023-02-28,West,Furniture,Chairs,Chairs Product 2075,156.85,132.74,4,627.4,96.43999999999994,73
2023-08-31,East,Furniture,Storage,Storage Product 4942,491.5,379.74,16,7864.0,1788.1599999999999,51
2023-06-30,South,Office Supplies,Binders,Binders Product 5866,229.15,196.81,16,3666.4,517.44,97
2023-12-31,West,Electronics,Phones,Phones Product 3600,278.7,252.49,19,5295.3,497.9899999999996,90
2023-02-28,East,Grocery,Beverages,Beverages Product 5571,52.36,31.81,16,837.76,328.8,35
2023-11-30,South,Grocery,Beverages,Beverages Product 2960,404.52,284.38,14,5663.28,1681.9599999999998,63
2023-08-31,West,Office Supplies,Paper,Paper Product 6883,161.14,117.19,9,1450.2599999999998,395.5499999999999,22
2023-11-30,South,Clothing,Women,Women Product 9828,346.18,324.2,3,1038.54,65.94000000000005,50
2023-06-30,East,Electronics,Phones,Phones Product 5319,397.95,364.68,16,6367.2,532.3199999999997,106
2023-10-31,North,Furniture,Storage,Storage Product 3543,374.07,265.42,14,5236.98,1521.0999999999997,30
2023-04-30,North,Furniture,Tables,Tables Product 1488,369.1,278.55,1,369.1,90.55000000000001,118
2023-08-31,West,Office Supplies,Paper,Paper Product 9562,282.29,262.6,15,4234.35,295.34999999999997,119
2023-08-31,East,Furniture,Chairs,Chairs Product 1916,254.19,225.67,8,2033.52,228.16000000000008,45
2023-07-31,West,Electronics,Laptops,Laptops Product 6050,225.52,211.38,17,3833.84,240.38000000000025,65
2023-10-31,East,Grocery,Snacks,Snacks Product 1301,85.07,65.87,2,170.14,38.39999999999998,109
2023-08-31,North,Electronics,Phones,Phones Product 7214,397.67,324.65,4,1590.68,292.08000000000015,111
2023-01-31,North,Grocery,Beverages,Beverages Product 3621,247.01,160.83,13,3211.13,1120.3399999999997,82
2023-08-31,South,Office Supplies,Pens,Pens Product 8177,242.81,177.78,17,4127.77,1105.51,48
2023-12-31,South,Clothing,Men,Men Product 9141,185.13,147.84,12,2221.56,447.4799999999999,92
2023-05-31,East,Grocery,Beverages,Beverages Product 4619,220.74,137.95,6,1324.44,496.7400000000001,111
2023-10-31,East,Electronics,Accessories,Accessories Product 4060,330.19,293.61,5,1650.95,182.89999999999992,71
2023-12-31,West,Electronics,Accessories,Accessories Product 2100,179.32,141.48,17,3048.44,643.2800000000001,69
2023-10-31,South,Electronics,Laptops,Laptops Product 5174,285.36,250.05,17,4851.12,600.27,117
2023-10-31,East,Clothing,Kids,Kids Product 1243,24.82,23.41,13,322.66,18.330000000000002,80
2023-07-31,South,Clothing,Men,Men Product 4771,450.97,294.5,17,7666.490000000001,2659.9900000000007,28
2023-11-30,North,Furniture,Storage,Storage Product 1506,358.31,216.29,3,1074.93,426.06000000000006,53
2023-07-31,East,Office Supplies,Paper,Paper Product 9615,367.65,268.58,14,5147.099999999999,1386.98,109
2023-10-31,South,Office Supplies,Pens,Pens Product 1584,429.05,333.42,12,5148.6,1147.56,11
2023-12-31,South,Clothing,Men,Men Product 5785,476.94,362.73,5,2384.7,571.05,16
2023-05-31,North,Electronics,Laptops,Laptops Product 9717,474.63,286.41,7,3322.41,1317.5399999999997,58
2023-03-31,North,Furniture,Chairs,Chairs Product 7838,361.34,338.81,11,3974.74,247.8299999999997,44
2023-09-30,West,Furniture,Chairs,Chairs Product 4734,321.26,211.78,6,1927.56,656.8799999999999,36
2023-03-31,North,Grocery,Snacks,Snacks Product 4843,445.92,284.73,10,4459.2,1611.9,106
2023-04-30,West,Furniture,Tables,Tables Product 3019,225.12,152.73,9,2026.08,651.5100000000001,17
2023-01-31,North,Clothing,Men,Men Product 5208,495.53,392.23,8,3964.24,826.3999999999996,112
2023-02-28,South,Office Supplies,Paper,Paper Product 6604,326.06,196.16,5,1630.3,649.5,21
2023-06-30,North,Grocery,Snacks,Snacks Product 8059,406.66,264.19,1,406.66,142.47000000000003,57
2023-12-31,North,Furniture,Tables,Tables Product 1211,459.65,277.92,10,4596.5,1817.2999999999997,33
2023-05-31,South,Office Supplies,Binders,Binders Product 5062,338.01,306.92,16,5408.16,497.4399999999996,14
2023-07-31,South,Grocery,Dairy,Dairy Product 7686,376.38,312.2,11,4140.18,705.98,23
2023-06-30,South,Office Supplies,Paper,Paper Product 8931,399.5,267.5,19,7590.5,2508.0,88
2023-06-30,West,Office Supplies,Paper,Paper Product 5427,208.68,147.81,2,417.36,121.74000000000001,45
2023-06-30,East,Office Supplies,Paper,Paper Product 5419,283.14,237.11,2,566.28,92.05999999999995,39
2023-09-30,North,Grocery,Beverages,Beverages Product 3006,121.75,102.17,2,243.5,39.16,94
2023-11-30,West,Clothing,Women,Women Product 4092,333.32,265.53,7,2333.24,474.53000000000014,31
2023-01-31,North,Furniture,Tables,Tables Product 8308,176.47,107.0,19,3352.93,1319.93,50
2023-02-28,South,Office Supplies,Pens,Pens Product 5403,176.41,126.34,1,176.41,50.06999999999999,42
2023-07-31,East,Electronics,Accessories,Accessories Product 5699,215.87,152.55,3,647.61,189.95999999999998,77
2023-12-31,North,Clothing,Men,Men Product 4404,388.27,281.67,18,6988.86,1918.7999999999993,22
2023-11-30,West,Electronics,Phones,Phones Product 2398,198.61,126.8,6,1191.66,430.8600000000001,92
2023-07-31,West,Clothing,Men,Men Product 4497,385.07,282.37,3,1155.21,308.09999999999997,18
2023-03-31,North,Grocery,Dairy,Dairy Product 9219,77.03,69.09,7,539.21,55.579999999999984,31
2023-12-31,South,Furniture,Chairs,Chairs Product 4342,408.73,313.69,4,1634.92,380.1600000000001,23
2023-07-31,East,Office Supplies,Paper,Paper Product 1152,459.49,428.15,1,459.49,31.340000000000032,73
2023-04-30,North,Grocery,Snacks,Snacks Product 6811,336.35,274.17,11,3699.8500000000004,683.98,18
2023-06-30,East,Office Supplies,Pens,Pens Product 2627,348.15,315.53,7,2437.0499999999997,228.34000000000003,46
